호선,통행일자,역명,구분,이용인원
7,2023-03-19,신중동,승차,8077
7,2023-03-19,신중동,하차,8049
7,2023-03-20,신중동,승차,16147
7,2023-03-20,신중동,하차,16277
7,2023-03-21,신중동,승차,16603
7,2023-03-21,신중동,하차,16762
7,2023-03-22,신중동,승차,16415
7,2023-03-22,신중동,하차,16725
7,2023-03-23,신중동,승차,16474
7,2023-03-23,신중동,하차,16669
7,2023-03-24,신중동,승차,17024
7,2023-03-24,신중동,하차,17479
7,2023-03-25,신중동,승차,11966
7,2023-03-25,신중동,하차,12115
7,2023-03-26,신중동,승차,8428
7,2023-03-26,신중동,하차,8100
7,2023-03-27,신중동,승차,16140
7,2023-03-27,신중동,하차,16133
7,2023-03-28,신중동,승차,16730
7,2023-03-28,신중동,하차,16651
7,2023-03-29,신중동,승차,16610
7,2023-03-29,신중동,하차,16915
7,2023-03-30,신중동,승차,16742
7,2023-03-30,신중동,하차,17011
7,2023-03-31,신중동,승차,17310
7,2023-03-31,신중동,하차,17673
7,2023-04-01,신중동,승차,13027
7,2023-04-01,신중동,하차,13003
7,2023-04-02,신중동,승차,9628
7,2023-04-02,신중동,하차,9368
7,2023-04-03,신중동,승차,16578
7,2023-04-03,신중동,하차,16636
7,2023-04-04,신중동,승차,16417
7,2023-04-04,신중동,하차,16572
7,2023-04-05,신중동,승차,15605
7,2023-04-05,신중동,하차,15763
7,2023-04-06,신중동,승차,16385
7,2023-04-06,신중동,하차,16484
7,2023-04-07,신중동,승차,17040
7,2023-04-07,신중동,하차,17603
7,2023-04-08,신중동,승차,11894
7,2023-04-08,신중동,하차,11841
7,2023-04-09,신중동,승차,8104
7,2023-04-09,신중동,하차,7977
7,2023-04-10,신중동,승차,16333
7,2023-04-10,신중동,하차,16401
7,2023-04-11,신중동,승차,16006
7,2023-04-11,신중동,하차,16130
7,2023-04-12,신중동,승차,16747
7,2023-04-12,신중동,하차,16919
7,2023-04-13,신중동,승차,16531
7,2023-04-13,신중동,하차,16738
7,2023-04-14,신중동,승차,16888
7,2023-04-14,신중동,하차,17401
7,2023-04-15,신중동,승차,11143
7,2023-04-15,신중동,하차,11298
7,2023-04-16,신중동,승차,7805
7,2023-04-16,신중동,하차,7891
7,2023-04-17,신중동,승차,15612
7,2023-04-17,신중동,하차,15707
7,2023-04-18,신중동,승차,16029
7,2023-04-18,신중동,하차,16234
7,2023-04-19,신중동,승차,16796
7,2023-04-19,신중동,하차,16987
7,2023-04-20,신중동,승차,16485
7,2023-04-20,신중동,하차,16681
7,2023-04-21,신중동,승차,16922
7,2023-04-21,신중동,하차,17450
7,2023-04-22,신중동,승차,11440
7,2023-04-22,신중동,하차,11499
7,2023-04-23,신중동,승차,7959
7,2023-04-23,신중동,하차,7968
7,2023-04-24,신중동,승차,16174
7,2023-04-24,신중동,하차,16282
7,2023-04-25,신중동,승차,16101
7,2023-04-25,신중동,하차,16225
7,2023-04-26,신중동,승차,16549
7,2023-04-26,신중동,하차,16860
7,2023-04-27,신중동,승차,16590
7,2023-04-27,신중동,하차,16820
7,2023-04-28,신중동,승차,16858
7,2023-04-28,신중동,하차,17455
7,2023-04-29,신중동,승차,10510
7,2023-04-29,신중동,하차,10486
7,2023-04-30,신중동,승차,8549
7,2023-04-30,신중동,하차,8511
7,2023-05-01,신중동,승차,10390
7,2023-05-01,신중동,하차,10262
7,2023-05-02,신중동,승차,16500
7,2023-05-02,신중동,하차,16757
7,2023-05-03,신중동,승차,16505
7,2023-05-03,신중동,하차,16770
7,2023-05-04,신중동,승차,16763
7,2023-05-04,신중동,하차,17192
7,2023-05-05,신중동,승차,7300
7,2023-05-05,신중동,하차,7424
7,2023-05-06,신중동,승차,9117
7,2023-05-06,신중동,하차,9197
7,2023-05-07,신중동,승차,8066
7,2023-05-07,신중동,하차,7899
7,2023-05-08,신중동,승차,16247
7,2023-05-08,신중동,하차,16504
7,2023-05-09,신중동,승차,16615
7,2023-05-09,신중동,하차,16855
7,2023-05-10,신중동,승차,16866
7,2023-05-10,신중동,하차,17043
7,2023-05-11,신중동,승차,16599
7,2023-05-11,신중동,하차,16744
7,2023-05-12,신중동,승차,17610
7,2023-05-12,신중동,하차,18232
7,2023-05-13,신중동,승차,11989
7,2023-05-13,신중동,하차,12119
7,2023-05-14,신중동,승차,8519
7,2023-05-14,신중동,하차,8426
7,2023-05-15,신중동,승차,16302
7,2023-05-15,신중동,하차,16419
7,2023-05-16,신중동,승차,16678
7,2023-05-16,신중동,하차,16801
7,2023-05-17,신중동,승차,16627
7,2023-05-17,신중동,하차,16865
7,2023-05-18,신중동,승차,16668
7,2023-05-18,신중동,하차,16875
7,2023-05-19,신중동,승차,17066
7,2023-05-19,신중동,하차,17745
7,2023-05-20,신중동,승차,12034
7,2023-05-20,신중동,하차,12340
7,2023-05-21,신중동,승차,8305
7,2023-05-21,신중동,하차,8008
7,2023-05-22,신중동,승차,16014
7,2023-05-22,신중동,하차,16255
7,2023-05-23,신중동,승차,16735
7,2023-05-23,신중동,하차,16893
7,2023-05-24,신중동,승차,16619
7,2023-05-24,신중동,하차,16794
7,2023-05-25,신중동,승차,16753
7,2023-05-25,신중동,하차,17065
7,2023-05-26,신중동,승차,17221
7,2023-05-26,신중동,하차,17844
7,2023-05-27,신중동,승차,9535
7,2023-05-27,신중동,하차,9418
7,2023-05-28,신중동,승차,7264
7,2023-05-28,신중동,하차,7402
7,2023-05-29,신중동,승차,8646
7,2023-05-29,신중동,하차,8504
7,2023-05-30,신중동,승차,16487
7,2023-05-30,신중동,하차,16633
7,2023-05-31,신중동,승차,16575
7,2023-05-31,신중동,하차,16849
7,2023-06-01,신중동,승차,16391
7,2023-06-01,신중동,하차,16736
7,2023-06-02,신중동,승차,16699
7,2023-06-02,신중동,하차,17350
7,2023-06-03,신중동,승차,11400
7,2023-06-03,신중동,하차,11431
7,2023-06-04,신중동,승차,7934
7,2023-06-04,신중동,하차,7999
7,2023-06-05,신중동,승차,15079
7,2023-06-05,신중동,하차,15389
7,2023-06-06,신중동,승차,8493
7,2023-06-06,신중동,하차,8517
7,2023-06-07,신중동,승차,16606
7,2023-06-07,신중동,하차,16726
7,2023-06-08,신중동,승차,16282
7,2023-06-08,신중동,하차,16519
7,2023-06-09,신중동,승차,16908
7,2023-06-09,신중동,하차,17642
7,2023-06-10,신중동,승차,11301
7,2023-06-10,신중동,하차,11503
7,2023-06-11,신중동,승차,7502
7,2023-06-11,신중동,하차,7647
7,2023-06-12,신중동,승차,15682
7,2023-06-12,신중동,하차,15913
7,2023-06-13,신중동,승차,16584
7,2023-06-13,신중동,하차,16743
7,2023-06-14,신중동,승차,16540
7,2023-06-14,신중동,하차,16898
7,2023-06-15,신중동,승차,16475
7,2023-06-15,신중동,하차,16630
7,2023-06-16,신중동,승차,17430
7,2023-06-16,신중동,하차,17703
7,2023-06-17,신중동,승차,11632
7,2023-06-17,신중동,하차,11710
7,2023-06-18,신중동,승차,8176
7,2023-06-18,신중동,하차,8029
7,2023-06-19,신중동,승차,15990
7,2023-06-19,신중동,하차,16291
7,2023-06-20,신중동,승차,16293
7,2023-06-20,신중동,하차,16391
7,2023-06-21,신중동,승차,15762
7,2023-06-21,신중동,하차,16102
7,2023-06-22,신중동,승차,16642
7,2023-06-22,신중동,하차,17014
7,2023-06-23,신중동,승차,17207
7,2023-06-23,신중동,하차,17661
7,2023-06-24,신중동,승차,11862
7,2023-06-24,신중동,하차,11894
7,2023-06-25,신중동,승차,8091
7,2023-06-25,신중동,하차,8132
7,2023-06-26,신중동,승차,15224
7,2023-06-26,신중동,하차,15315
7,2023-06-27,신중동,승차,16249
7,2023-06-27,신중동,하차,16278
7,2023-06-28,신중동,승차,16435
7,2023-06-28,신중동,하차,16669
7,2023-06-29,신중동,승차,15107
7,2023-06-29,신중동,하차,15168
7,2023-06-30,신중동,승차,16852
7,2023-06-30,신중동,하차,17156
7,2022-07-01,부천시청,승차,15484
7,2022-07-01,부천시청,하차,15444
7,2022-07-02,부천시청,승차,11084
7,2022-07-02,부천시청,하차,11002
7,2022-07-03,부천시청,승차,7900
7,2022-07-03,부천시청,하차,7676
7,2022-07-04,부천시청,승차,14190
7,2022-07-04,부천시청,하차,14112
7,2022-07-05,부천시청,승차,14685
7,2022-07-05,부천시청,하차,14509
7,2022-07-06,부천시청,승차,14785
7,2022-07-06,부천시청,하차,14758
7,2022-07-07,부천시청,승차,14792
7,2022-07-07,부천시청,하차,14653
7,2022-07-08,부천시청,승차,15738
7,2022-07-08,부천시청,하차,16009
7,2022-07-09,부천시청,승차,12390
7,2022-07-09,부천시청,하차,12643
7,2022-07-10,부천시청,승차,8283
7,2022-07-10,부천시청,하차,8101
7,2022-07-11,부천시청,승차,14219
7,2022-07-11,부천시청,하차,14220
7,2022-07-12,부천시청,승차,14962
7,2022-07-12,부천시청,하차,14764
7,2022-07-13,부천시청,승차,13244
7,2022-07-13,부천시청,하차,12983
7,2022-07-14,부천시청,승차,14677
7,2022-07-14,부천시청,하차,14643
7,2022-07-15,부천시청,승차,15351
7,2022-07-15,부천시청,하차,15683
7,2022-07-16,부천시청,승차,11373
7,2022-07-16,부천시청,하차,11144
7,2022-07-17,부천시청,승차,7783
7,2022-07-17,부천시청,하차,7717
7,2022-07-18,부천시청,승차,13096
7,2022-07-18,부천시청,하차,12979
7,2022-07-19,부천시청,승차,14379
7,2022-07-19,부천시청,하차,14232
7,2022-07-20,부천시청,승차,14380
7,2022-07-20,부천시청,하차,14246
7,2022-07-21,부천시청,승차,13696
7,2022-07-21,부천시청,하차,13703
7,2022-07-22,부천시청,승차,14525
7,2022-07-22,부천시청,하차,14453
7,2022-07-23,부천시청,승차,10605
7,2022-07-23,부천시청,하차,10273
7,2022-07-24,부천시청,승차,6529
7,2022-07-24,부천시청,하차,6333
7,2022-07-25,부천시청,승차,13832
7,2022-07-25,부천시청,하차,13698
7,2022-07-26,부천시청,승차,14027
7,2022-07-26,부천시청,하차,13956
7,2022-07-27,부천시청,승차,14112
7,2022-07-27,부천시청,하차,14011
7,2022-07-28,부천시청,승차,13779
7,2022-07-28,부천시청,하차,13661
7,2022-07-29,부천시청,승차,13933
7,2022-07-29,부천시청,하차,14099
7,2022-07-30,부천시청,승차,9409
7,2022-07-30,부천시청,하차,9303
7,2022-07-31,부천시청,승차,6379
7,2022-07-31,부천시청,하차,6191
7,2022-08-01,부천시청,승차,12237
7,2022-08-01,부천시청,하차,12190
7,2022-08-02,부천시청,승차,12202
7,2022-08-02,부천시청,하차,12163
7,2022-08-03,부천시청,승차,12526
7,2022-08-03,부천시청,하차,12322
7,2022-08-04,부천시청,승차,13206
7,2022-08-04,부천시청,하차,13096
7,2022-08-05,부천시청,승차,13431
7,2022-08-05,부천시청,하차,13502
7,2022-08-06,부천시청,승차,9444
7,2022-08-06,부천시청,하차,9297
7,2022-08-07,부천시청,승차,6808
7,2022-08-07,부천시청,하차,6650
7,2022-08-08,부천시청,승차,11707
7,2022-08-08,부천시청,하차,11918
7,2022-08-09,부천시청,승차,11901
7,2022-08-09,부천시청,하차,12047
7,2022-08-10,부천시청,승차,13577
7,2022-08-10,부천시청,하차,13341
7,2022-08-11,부천시청,승차,13183
7,2022-08-11,부천시청,하차,13088
7,2022-08-12,부천시청,승차,14258
7,2022-08-12,부천시청,하차,14154
7,2022-08-13,부천시청,승차,8996
7,2022-08-13,부천시청,하차,8865
7,2022-08-14,부천시청,승차,6729
7,2022-08-14,부천시청,하차,6630
7,2022-08-15,부천시청,승차,6890
7,2022-08-15,부천시청,하차,6753
7,2022-08-16,부천시청,승차,13323
7,2022-08-16,부천시청,하차,13362
7,2022-08-17,부천시청,승차,13637
7,2022-08-17,부천시청,하차,13755
7,2022-08-18,부천시청,승차,13703
7,2022-08-18,부천시청,하차,13691
7,2022-08-19,부천시청,승차,13921
7,2022-08-19,부천시청,하차,14085
7,2022-08-20,부천시청,승차,10410
7,2022-08-20,부천시청,하차,10161
7,2022-08-21,부천시청,승차,7056
7,2022-08-21,부천시청,하차,6943
7,2022-08-22,부천시청,승차,13590
7,2022-08-22,부천시청,하차,13579
7,2022-08-23,부천시청,승차,13820
7,2022-08-23,부천시청,하차,13776
7,2022-08-24,부천시청,승차,13769
7,2022-08-24,부천시청,하차,13814
7,2022-08-25,부천시청,승차,13772
7,2022-08-25,부천시청,하차,13621
7,2022-08-26,부천시청,승차,14665
7,2022-08-26,부천시청,하차,14539
7,2022-08-27,부천시청,승차,10832
7,2022-08-27,부천시청,하차,10694
7,2022-08-28,부천시청,승차,7106
7,2022-08-28,부천시청,하차,7024
7,2022-08-29,부천시청,승차,13678
7,2022-08-29,부천시청,하차,13577
7,2022-08-30,부천시청,승차,13444
7,2022-08-30,부천시청,하차,13454
7,2022-08-31,부천시청,승차,14155
7,2022-08-31,부천시청,하차,14155
7,2022-09-01,부천시청,승차,14239
7,2022-09-01,부천시청,하차,14226
7,2022-09-02,부천시청,승차,14847
7,2022-09-02,부천시청,하차,15049
7,2022-09-03,부천시청,승차,11015
7,2022-09-03,부천시청,하차,10904
7,2022-09-04,부천시청,승차,6860
7,2022-09-04,부천시청,하차,6435
7,2022-09-05,부천시청,승차,13017
7,2022-09-05,부천시청,하차,13259
7,2022-09-06,부천시청,승차,13579
7,2022-09-06,부천시청,하차,13594
7,2022-09-07,부천시청,승차,15147
7,2022-09-07,부천시청,하차,15166
7,2022-09-08,부천시청,승차,15075
7,2022-09-08,부천시청,하차,15518
7,2022-09-09,부천시청,승차,5884
7,2022-09-09,부천시청,하차,5925
7,2022-09-10,부천시청,승차,4147
7,2022-09-10,부천시청,하차,4070
7,2022-09-11,부천시청,승차,6718
7,2022-09-11,부천시청,하차,6684
7,2022-09-12,부천시청,승차,7613
7,2022-09-12,부천시청,하차,7548
7,2022-09-13,부천시청,승차,13826
7,2022-09-13,부천시청,하차,13825
7,2022-09-14,부천시청,승차,14605
7,2022-09-14,부천시청,하차,14513
7,2022-09-15,부천시청,승차,14778
7,2022-09-15,부천시청,하차,14949
7,2022-09-16,부천시청,승차,15888
7,2022-09-16,부천시청,하차,16140
7,2022-09-17,부천시청,승차,11504
7,2022-09-17,부천시청,하차,11276
7,2022-09-18,부천시청,승차,8191
7,2022-09-18,부천시청,하차,8005
7,2022-09-19,부천시청,승차,14235
7,2022-09-19,부천시청,하차,14299
7,2022-09-20,부천시청,승차,14673
7,2022-09-20,부천시청,하차,14897
7,2022-09-21,부천시청,승차,14885
7,2022-09-21,부천시청,하차,14821
7,2022-09-22,부천시청,승차,14767
7,2022-09-22,부천시청,하차,14821
7,2022-09-23,부천시청,승차,15081
7,2022-09-23,부천시청,하차,15128
7,2022-09-24,부천시청,승차,11642
7,2022-09-24,부천시청,하차,11486
7,2022-09-25,부천시청,승차,7726
7,2022-09-25,부천시청,하차,7427
7,2022-09-26,부천시청,승차,14427
7,2022-09-26,부천시청,하차,14326
7,2022-09-27,부천시청,승차,14665
7,2022-09-27,부천시청,하차,14708
7,2022-09-28,부천시청,승차,14836
7,2022-09-28,부천시청,하차,14933
7,2022-09-29,부천시청,승차,15080
7,2022-09-29,부천시청,하차,15006
7,2022-09-30,부천시청,승차,15482
7,2022-09-30,부천시청,하차,15565
7,2022-10-01,부천시청,승차,11199
7,2022-10-01,부천시청,하차,11054
7,2022-10-02,부천시청,승차,8099
7,2022-10-02,부천시청,하차,7785
7,2022-10-03,부천시청,승차,6887
7,2022-10-03,부천시청,하차,6609
7,2022-10-04,부천시청,승차,14535
7,2022-10-04,부천시청,하차,14397
7,2022-10-05,부천시청,승차,14912
7,2022-10-05,부천시청,하차,14842
7,2022-10-06,부천시청,승차,15169
7,2022-10-06,부천시청,하차,14951
7,2022-10-07,부천시청,승차,15504
7,2022-10-07,부천시청,하차,15630
7,2022-10-08,부천시청,승차,11455
7,2022-10-08,부천시청,하차,10964
7,2022-10-09,부천시청,승차,7102
7,2022-10-09,부천시청,하차,6935
7,2022-10-10,부천시청,승차,8275
7,2022-10-10,부천시청,하차,8077
7,2022-10-11,부천시청,승차,14580
7,2022-10-11,부천시청,하차,14651
7,2022-10-12,부천시청,승차,14632
7,2022-10-12,부천시청,하차,14568
7,2022-10-13,부천시청,승차,14959
7,2022-10-13,부천시청,하차,14948
7,2022-10-14,부천시청,승차,15248
7,2022-10-14,부천시청,하차,15617
7,2022-10-15,부천시청,승차,11250
7,2022-10-15,부천시청,하차,10879
7,2022-10-16,부천시청,승차,8279
7,2022-10-16,부천시청,하차,7526
7,2022-10-17,부천시청,승차,13678
7,2022-10-17,부천시청,하차,13510
7,2022-10-18,부천시청,승차,14942
7,2022-10-18,부천시청,하차,14927
7,2022-10-19,부천시청,승차,14880
7,2022-10-19,부천시청,하차,14947
7,2022-10-20,부천시청,승차,14887
7,2022-10-20,부천시청,하차,14788
7,2022-10-21,부천시청,승차,15664
7,2022-10-21,부천시청,하차,15954
7,2022-10-22,부천시청,승차,11864
7,2022-10-22,부천시청,하차,11666
7,2022-10-23,부천시청,승차,7958
7,2022-10-23,부천시청,하차,7837
7,2022-10-24,부천시청,승차,14591
7,2022-10-24,부천시청,하차,14463
7,2022-10-25,부천시청,승차,15013
7,2022-10-25,부천시청,하차,14988
7,2022-10-26,부천시청,승차,14937
7,2022-10-26,부천시청,하차,14885
7,2022-10-27,부천시청,승차,14860
7,2022-10-27,부천시청,하차,14938
7,2022-10-28,부천시청,승차,15524
7,2022-10-28,부천시청,하차,15539
7,2022-10-29,부천시청,승차,11078
7,2022-10-29,부천시청,하차,10797
7,2022-10-30,부천시청,승차,7706
7,2022-10-30,부천시청,하차,7364
7,2022-10-31,부천시청,승차,14512
7,2022-10-31,부천시청,하차,14270
7,2022-11-01,부천시청,승차,14375
7,2022-11-01,부천시청,하차,14378
7,2022-11-02,부천시청,승차,14494
7,2022-11-02,부천시청,하차,14480
7,2022-11-03,부천시청,승차,14424
7,2022-11-03,부천시청,하차,14425
7,2022-11-04,부천시청,승차,15029
7,2022-11-04,부천시청,하차,15378
7,2022-11-05,부천시청,승차,10698
7,2022-11-05,부천시청,하차,10513
7,2022-11-06,부천시청,승차,7469
7,2022-11-06,부천시청,하차,7297
7,2022-11-07,부천시청,승차,14315
7,2022-11-07,부천시청,하차,14454
7,2022-11-08,부천시청,승차,14421
7,2022-11-08,부천시청,하차,14492
7,2022-11-09,부천시청,승차,14483
7,2022-11-09,부천시청,하차,14548
7,2022-11-10,부천시청,승차,14947
7,2022-11-10,부천시청,하차,14848
7,2022-11-11,부천시청,승차,15074
7,2022-11-11,부천시청,하차,15234
7,2022-11-12,부천시청,승차,11029
7,2022-11-12,부천시청,하차,10536
7,2022-11-13,부천시청,승차,7245
7,2022-11-13,부천시청,하차,7043
7,2022-11-14,부천시청,승차,13275
7,2022-11-14,부천시청,하차,13128
7,2022-11-15,부천시청,승차,14244
7,2022-11-15,부천시청,하차,14347
7,2022-11-16,부천시청,승차,14568
7,2022-11-16,부천시청,하차,14597
7,2022-11-17,부천시청,승차,14218
7,2022-11-17,부천시청,하차,14332
7,2022-11-18,부천시청,승차,15077
7,2022-11-18,부천시청,하차,15473
7,2022-11-19,부천시청,승차,11390
7,2022-11-19,부천시청,하차,11310
7,2022-11-20,부천시청,승차,8209
7,2022-11-20,부천시청,하차,7927
7,2022-11-21,부천시청,승차,14090
7,2022-11-21,부천시청,하차,13898
7,2022-11-22,부천시청,승차,14345
7,2022-11-22,부천시청,하차,14485
7,2022-11-23,부천시청,승차,14502
7,2022-11-23,부천시청,하차,14497
7,2022-11-24,부천시청,승차,14822
7,2022-11-24,부천시청,하차,14837
7,2022-11-25,부천시청,승차,15233
7,2022-11-25,부천시청,하차,15429
7,2022-11-26,부천시청,승차,11165
7,2022-11-26,부천시청,하차,10885
7,2022-11-27,부천시청,승차,7238
7,2022-11-27,부천시청,하차,6988
7,2022-11-28,부천시청,승차,13952
7,2022-11-28,부천시청,하차,14073
7,2022-11-29,부천시청,승차,14504
7,2022-11-29,부천시청,하차,14658
7,2022-11-30,부천시청,승차,14185
7,2022-11-30,부천시청,하차,14274
7,2022-12-01,부천시청,승차,14216
7,2022-12-01,부천시청,하차,14344
7,2022-12-02,부천시청,승차,15090
7,2022-12-02,부천시청,하차,15208
7,2022-12-03,부천시청,승차,10981
7,2022-12-03,부천시청,하차,10638
7,2022-12-04,부천시청,승차,7465
7,2022-12-04,부천시청,하차,7227
7,2022-12-05,부천시청,승차,14071
7,2022-12-05,부천시청,하차,14204
7,2022-12-06,부천시청,승차,14467
7,2022-12-06,부천시청,하차,14478
7,2022-12-07,부천시청,승차,14690
7,2022-12-07,부천시청,하차,14630
7,2022-12-08,부천시청,승차,14712
7,2022-12-08,부천시청,하차,14594
7,2022-12-09,부천시청,승차,15093
7,2022-12-09,부천시청,하차,15232
7,2022-12-10,부천시청,승차,11525
7,2022-12-10,부천시청,하차,11268
7,2022-12-11,부천시청,승차,7509
7,2022-12-11,부천시청,하차,7232
7,2022-12-12,부천시청,승차,14495
7,2022-12-12,부천시청,하차,14421
7,2022-12-13,부천시청,승차,15350
7,2022-12-13,부천시청,하차,15428
7,2022-12-14,부천시청,승차,14474
7,2022-12-14,부천시청,하차,14492
7,2022-12-15,부천시청,승차,15154
7,2022-12-15,부천시청,하차,15334
7,2022-12-16,부천시청,승차,15489
7,2022-12-16,부천시청,하차,15796
7,2022-12-17,부천시청,승차,12951
7,2022-12-17,부천시청,하차,12917
7,2022-12-18,부천시청,승차,7791
7,2022-12-18,부천시청,하차,7604
7,2022-12-19,부천시청,승차,14256
7,2022-12-19,부천시청,하차,14206
7,2022-12-20,부천시청,승차,14753
7,2022-12-20,부천시청,하차,14829
7,2022-12-21,부천시청,승차,15923
7,2022-12-21,부천시청,하차,16046
7,2022-12-22,부천시청,승차,15284
7,2022-12-22,부천시청,하차,15130
7,2022-12-23,부천시청,승차,15116
7,2022-12-23,부천시청,하차,15518
7,2022-12-24,부천시청,승차,11273
7,2022-12-24,부천시청,하차,10942
7,2022-12-25,부천시청,승차,7878
7,2022-12-25,부천시청,하차,7732
7,2022-12-26,부천시청,승차,14043
7,2022-12-26,부천시청,하차,13880
7,2022-12-27,부천시청,승차,14535
7,2022-12-27,부천시청,하차,14735
7,2022-12-28,부천시청,승차,14630
7,2022-12-28,부천시청,하차,14626
7,2022-12-29,부천시청,승차,14428
7,2022-12-29,부천시청,하차,14546
7,2022-12-30,부천시청,승차,14690
7,2022-12-30,부천시청,하차,14932
7,2022-12-31,부천시청,승차,9816
7,2022-12-31,부천시청,하차,9982
7,2023-01-01,부천시청,승차,5848
7,2023-01-01,부천시청,하차,5724
7,2023-01-02,부천시청,승차,13576
7,2023-01-02,부천시청,하차,13557
7,2023-01-03,부천시청,승차,13970
7,2023-01-03,부천시청,하차,14070
7,2023-01-04,부천시청,승차,14282
7,2023-01-04,부천시청,하차,14416
7,2023-01-05,부천시청,승차,14300
7,2023-01-05,부천시청,하차,14231
7,2023-01-06,부천시청,승차,15057
7,2023-01-06,부천시청,하차,15387
7,2023-01-07,부천시청,승차,10722
7,2023-01-07,부천시청,하차,10611
7,2023-01-08,부천시청,승차,7170
7,2023-01-08,부천시청,하차,6841
7,2023-01-09,부천시청,승차,14083
7,2023-01-09,부천시청,하차,14203
7,2023-01-10,부천시청,승차,14416
7,2023-01-10,부천시청,하차,14563
7,2023-01-11,부천시청,승차,14629
7,2023-01-11,부천시청,하차,14656
7,2023-01-12,부천시청,승차,14591
7,2023-01-12,부천시청,하차,14573
7,2023-01-13,부천시청,승차,14591
7,2023-01-13,부천시청,하차,14744
7,2023-01-14,부천시청,승차,10755
7,2023-01-14,부천시청,하차,10686
7,2023-01-15,부천시청,승차,7393
7,2023-01-15,부천시청,하차,7084
7,2023-01-16,부천시청,승차,14410
7,2023-01-16,부천시청,하차,14431
7,2023-01-17,부천시청,승차,14556
7,2023-01-17,부천시청,하차,14594
7,2023-01-18,부천시청,승차,14834
7,2023-01-18,부천시청,하차,14938
7,2023-01-19,부천시청,승차,15001
7,2023-01-19,부천시청,하차,14801
7,2023-01-20,부천시청,승차,14869
7,2023-01-20,부천시청,하차,15344
7,2023-01-21,부천시청,승차,5826
7,2023-01-21,부천시청,하차,5547
7,2023-01-22,부천시청,승차,3719
7,2023-01-22,부천시청,하차,3776
7,2023-01-23,부천시청,승차,6966
7,2023-01-23,부천시청,하차,6900
7,2023-01-24,부천시청,승차,6213
7,2023-01-24,부천시청,하차,6314
7,2023-01-25,부천시청,승차,13066
7,2023-01-25,부천시청,하차,13246
7,2023-01-26,부천시청,승차,15557
7,2023-01-26,부천시청,하차,15306
7,2023-01-27,부천시청,승차,15019
7,2023-01-27,부천시청,하차,15180
7,2023-01-28,부천시청,승차,10694
7,2023-01-28,부천시청,하차,10527
7,2023-01-29,부천시청,승차,7403
7,2023-01-29,부천시청,하차,7174
7,2023-01-30,부천시청,승차,14259
7,2023-01-30,부천시청,하차,14221
7,2023-01-31,부천시청,승차,14565
7,2023-01-31,부천시청,하차,14645
7,2023-02-01,부천시청,승차,14656
7,2023-02-01,부천시청,하차,14641
7,2023-02-02,부천시청,승차,14236
7,2023-02-02,부천시청,하차,14273
7,2023-02-03,부천시청,승차,15144
7,2023-02-03,부천시청,하차,15304
7,2023-02-04,부천시청,승차,11175
7,2023-02-04,부천시청,하차,10977
7,2023-02-05,부천시청,승차,7546
7,2023-02-05,부천시청,하차,7310
7,2023-02-06,부천시청,승차,14660
7,2023-02-06,부천시청,하차,14526
7,2023-02-07,부천시청,승차,14685
7,2023-02-07,부천시청,하차,14669
7,2023-02-08,부천시청,승차,14818
7,2023-02-08,부천시청,하차,14586
7,2023-02-09,부천시청,승차,14721
7,2023-02-09,부천시청,하차,14746
7,2023-02-10,부천시청,승차,15532
7,2023-02-10,부천시청,하차,15543
7,2023-02-11,부천시청,승차,11421
7,2023-02-11,부천시청,하차,10971
7,2023-02-12,부천시청,승차,7545
7,2023-02-12,부천시청,하차,7263
7,2023-02-13,부천시청,승차,14623
7,2023-02-13,부천시청,하차,14563
7,2023-02-14,부천시청,승차,14993
7,2023-02-14,부천시청,하차,15105
7,2023-02-15,부천시청,승차,14932
7,2023-02-15,부천시청,하차,14812
7,2023-02-16,부천시청,승차,14768
7,2023-02-16,부천시청,하차,14786
7,2023-02-17,부천시청,승차,15277
7,2023-02-17,부천시청,하차,15387
7,2023-02-18,부천시청,승차,11020
7,2023-02-18,부천시청,하차,10939
7,2023-02-19,부천시청,승차,7975
7,2023-02-19,부천시청,하차,7665
7,2023-02-20,부천시청,승차,14558
7,2023-02-20,부천시청,하차,14493
7,2023-02-21,부천시청,승차,14926
7,2023-02-21,부천시청,하차,14881
7,2023-02-22,부천시청,승차,14749
7,2023-02-22,부천시청,하차,14715
7,2023-02-23,부천시청,승차,15268
7,2023-02-23,부천시청,하차,15278
7,2023-02-24,부천시청,승차,15482
7,2023-02-24,부천시청,하차,15592
7,2023-02-25,부천시청,승차,11401
7,2023-02-25,부천시청,하차,11202
7,2023-02-26,부천시청,승차,7831
7,2023-02-26,부천시청,하차,7739
7,2023-02-27,부천시청,승차,14533
7,2023-02-27,부천시청,하차,14347
7,2023-02-28,부천시청,승차,14998
7,2023-02-28,부천시청,하차,14945
7,2023-03-01,부천시청,승차,8544
7,2023-03-01,부천시청,하차,8313
7,2023-03-02,부천시청,승차,14818
7,2023-03-02,부천시청,하차,14858
7,2023-03-03,부천시청,승차,15373
7,2023-03-03,부천시청,하차,15638
7,2023-03-04,부천시청,승차,11244
7,2023-03-04,부천시청,하차,11023
7,2023-03-05,부천시청,승차,7786
7,2023-03-05,부천시청,하차,7294
7,2023-03-06,부천시청,승차,14778
7,2023-03-06,부천시청,하차,14785
7,2023-03-07,부천시청,승차,14936
7,2023-03-07,부천시청,하차,14963
7,2023-03-08,부천시청,승차,14814
